galaxyID,x,y,z,mag_r
6001045000000,24.306618,58.900898,36.449883,-17.58685
6001046000000,30.221182,57.060535,40.7585,-17.240208
6001047000000,18.315008,61.850792,42.22427,-15.802987
6001047000028,18.3191,61.85468,42.22915,-15.874407
6001048000000,17.82679,60.670216,32.680836,-18.518467
6001049000000,27.060812,33.98091,42.505135,-17.581062
6001050000000,23.339691,33.519913,38.57483,-17.984459
6001050000035,23.325632,33.54564,38.576847,-14.473919
6001051000000,11.257789,36.908577,41.101982,-18.21631
6001052000000,0.22721611,52.64292,41.606953,-17.65251
6001053000000,13.0610695,56.452377,37.470665,-18.145727
6001054000000,4.501676,55.717087,47.46154,-16.715075
6001055000000,6.1916795,51.922413,56.79576,-17.837774
6001056000000,8.13039,40.66103,48.29617,-18.095533
6001057000000,8.527044,34.84465,59.21894,-17.98215
6001058000000,18.334408,34.764557,53.379215,-17.917332
6001059000000,27.200565,50.291843,49.08742,-16.290123
6001060000000,15.748493,62.299732,45.874207,-17.480042
6001061000000,27.976728,55.683872,49.004913,-17.853731
6001062000000,13.901782,57.49781,38.941086,-16.470442
6001063000000,30.186644,33.216812,36.922096,-17.970724
6001064000000,28.527323,46.62104,34.169685,-17.991835
6001065000000,24.547827,35.620148,38.096466,-18.122936
6001066000000,9.6295185,38.11443,34.78055,-17.563366
6001067000000,10.962993,44.443874,46.65525,-17.575317
6001068000000,9.06336,49.896523,45.688507,-17.382555
6001069000000,11.000064,61.92063,35.86486,-17.73851
6001070000000,9.052931,56.826595,41.841793,-17.650114
6001071000000,7.064211,58.020046,43.388775,-17.648258
6001072000000,5.1337414,59.220478,43.516613,-17.055717
6001073000000,4.229808,36.860516,49.53247,-17.854074
6001074000000,31.154608,43.865814,43.359123,-17.75833
6001075000000,16.00919,42.19442,59.704395,-18.212952
6001076000000,18.59941,52.78222,59.014122,-17.820889
6001077000000,15.198747,55.96931,40.79085,-15.4713745
6001077000030,15.160017,55.95067,40.746716,-11.747931
6001078000000,17.570427,50.53128,31.517105,-17.865702
6001080000000,10.700832,37.77596,32.320583,-18.249283
6001081000000,1.8244762,54.25278,39.928967,-17.422983
6001082000000,9.290944,55.707718,44.750435,-17.57676
6001083000000,0.30518827,38.99808,49.672394,-18.025501
6001084000000,6.420093,31.928373,44.04404,-17.619997
6001085000000,8.005005,53.520393,51.061028,-18.259539
6001086000000,11.99878,55.659897,42.391747,-18.492908
6001086000059,12.317173,55.806084,42.399097,-16.51731
6001087000000,21.431747,57.230385,47.416645,-16.073856
6001088000000,29.271126,45.66591,41.973778,-17.947744
6001089000000,21.032026,51.5057,38.892784,-16.606728
6001090000000,31.132122,47.03193,31.718603,-17.939875
6001091000000,27.180933,40.57266,36.56236,-17.3689
6001092000000,22.218483,33.714146,36.26938,-17.415333
6001093000000,18.84302,46.774845,32.158623,-17.56489
6001094000000,15.843779,50.47375,32.359715,-17.110134
6001095000000,11.48143,31.514444,36.23594,-18.038008
6001096000000,10.224183,33.72837,42.023106,-17.578964
6001097000000,7.279614,54.04496,32.31408,-18.017492
6001098000000,12.207872,53.266796,35.41781,-18.034918
6001099000000,2.0336106,56.884342,44.888096,-18.170029
6001100000000,2.6797357,44.59021,51.89245,-17.892323
6001101000000,30.932667,42.899754,37.999813,-17.536663
6001102000000,30.168678,50.01587,43.322376,-17.557652
6001103000000,21.72415,33.489777,44.082905,-17.97526
6001103000039,21.644274,33.563705,44.196487,-15.994114
6001104000000,25.341644,53.891926,48.928715,-17.869179
6001105000000,28.696,33.19481,37.21052,-17.160221
6001106000000,9.10607,49.42318,45.85831,-18.275776
6001107000000,6.053392,52.0771,36.659843,-17.564625
6001108000000,5.326749,61.275497,41.961994,-17.80233
6001109000000,14.482422,53.3001,34.708797,-17.811815
6001110000000,3.0726397,52.56773,53.25233,-17.946396
6001111000000,3.4431307,58.25232,43.87509,-17.260775
6001112000000,7.0776143,57.993416,42.780384,-16.557907
6001113000000,11.590318,39.87869,46.205067,-17.166359
6001114000000,5.3644257,36.6186,48.232864,-18.051344
6001115000000,4.1201224,51.496643,62.199596,-18.06862
6001116000000,23.845503,42.89499,41.563255,-17.433245
6001117000000,13.4371805,43.210983,56.233982,-17.768042
6001118000000,29.114422,60.334366,58.395164,-17.67402
6001119000000,8.399009,53.51379,51.434483,-17.527134
6001120000000,25.243841,53.769596,47.84968,-19.83569
6001120000038,25.201973,53.77071,47.896996,-15.624957
6001121000000,12.668837,56.985027,45.30356,-17.709736
6001122000000,29.224947,48.007572,46.038433,-17.0059
6001123000000,25.15156,50.495956,35.80075,-17.949886
6001124000000,22.858065,35.47325,33.555935,-17.741833
6001125000000,15.425814,35.428406,35.858337,-17.507366
6001126000000,5.899913,38.86968,43.71455,-17.036999
6001127000000,5.769501,37.266136,41.41903,-17.009216
6001128000000,4.4457126,38.961685,33.96377,-16.999002
6001129000000,2.9664955,54.312244,53.279484,-16.488586
6001130000000,0.7854007,55.690063,56.254013,-16.88321
6001131000000,11.931946,46.517822,57.824528,-17.088665
6001131000024,11.932063,46.514748,57.814194,-14.55904
6001131000046,11.864581,46.559116,57.746536,-14.575033
6001132000000,30.179035,56.920036,62.103138,-17.910461
6001133000000,23.60709,33.219963,42.00282,-18.017574
6001134000000,26.135246,41.44745,41.501953,-17.192724
6001135000000,15.368911,59.49674,57.439877,-16.980555
6001136000000,20.33638,55.237804,46.42137,-17.956177
6001137000000,24.431871,58.70577,36.631104,-18.083414
6001138000000,12.974213,58.314934,37.079994,-17.61405
6001139000000,11.1180105,61.87645,40.36932,-16.531818
6001140000000,28.832582,51.992725,32.167664,-17.882713
6001141000000,19.870527,46.085724,42.172764,-17.19036
6001142000000,22.959553,44.84872,32.97198,-18.3542
6001143000000,3.8300846,55.889713,57.695206,-17.670752
6001144000000,2.4144607,56.285965,58.43569,-16.888832
6001145000000,0.4442606,43.718433,60.111828,-18.213406
6001146000000,6.9529223,44.350918,51.064426,-16.689716
6001147000000,30.099222,33.07629,41.84972,-17.920357
6001148000000,20.78755,41.66976,60.6163,-17.464657
6001149000000,23.090954,55.6689,57.509464,-16.116
6001150000000,13.167491,53.555782,46.32697,-17.629168
6001151000000,21.400938,59.698006,38.593987,-17.724098
6001152000000,22.882982,59.07099,37.12059,-17.90762
6001153000000,19.735668,54.276237,38.17722,-13.127876
6001153000015,19.734901,54.274235,38.187416,-14.078305
6001154000000,14.508329,62.423527,35.882122,-17.538246
6001155000000,18.947277,53.289154,34.103043,-17.57419
6001156000000,24.3224,43.574795,39.577347,-17.161161
6001157000000,14.158054,38.47977,31.77699,-17.74635
6001158000000,8.71922,50.88683,44.363884,-17.578785
6001159000000,8.81932,51.835545,43.37904,-16.709795
6001160000000,2.6748607,43.219353,37.88964,-17.656548
6001161000000,2.629634,42.859425,36.97953,-17.299482
6001162000000,5.996842,53.94723,59.128307,-18.239403
6001163000000,26.56471,32.508232,51.777622,-17.818254
6001164000000,18.272474,42.779827,44.927048,-17.071577
6001165000000,20.796339,39.99714,51.98239,-17.368965
6001166000000,24.563974,60.292545,53.963245,-17.328402
6001167000000,13.935892,61.78905,58.80749,-18.065935
6001168000000,29.327036,47.83756,33.587772,-17.679787
6001169000000,18.721037,35.295795,40.523098,-18.169104
6001170000000,9.048186,31.55647,39.87949,-17.76272
6001171000000,4.4970336,45.06262,45.06926,-17.055561
6001172000000,3.0506434,36.518826,33.429188,-16.962408
6001173000000,2.4947915,35.368114,32.74555,-17.703127
6001174000000,4.2236495,53.43947,36.771156,-17.902967
6001175000000,2.4458332,52.116127,53.552258,-18.047203
6001176000000,12.484871,41.11812,58.963276,-15.455957
6001176000024,12.476335,41.121006,58.961903,-14.2154045
6001177000000,8.13122,43.87804,48.11518,-17.734903
6001178000000,12.478177,40.495544,46.06826,-17.090824
6001179000000,6.1111317,62.49252,54.19441,-17.11507
6001180000000,23.643803,31.871122,48.606068,-15.950437
6001180000028,23.683933,31.794455,48.638554,-13.75206
6001181000000,24.74112,32.680595,42.520687,-16.784153
6001182000000,23.875366,44.105114,43.772213,-17.793629
6001183000000,30.2823,60.214012,53.850018,-16.304007
6001184000000,24.586477,60.356438,54.62808,-16.926416
6001185000000,11.836228,61.935596,58.518578,-17.832642
6001186000000,15.002735,50.487785,57.716877,-16.7889
6001187000000,14.273034,52.69446,52.02877,-17.74846
6001188000000,18.121662,53.112293,51.67247,-17.411352
6001189000000,11.177528,52.753654,51.77315,-17.81305
6001190000000,24.831287,58.923885,31.864996,-17.987543
6001191000000,27.13234,50.44666,33.406803,-17.432398
6001192000000,25.427664,51.329132,32.7843,-17.710932
6001193000000,14.618056,62.24633,34.45153,-17.4324
6001194000000,27.817476,39.344078,32.896744,-17.123232
6001195000000,23.650097,33.403107,32.259506,-15.435488
6001196000000,7.1701093,50.831493,44.263752,-17.514215
6001197000000,9.015448,44.198334,45.890057,-17.742489
6001198000000,7.0719233,34.865982,41.779316,-17.163935
6001199000000,2.9487624,50.882538,37.585155,-17.736748
6001200000000,12.1927185,58.74062,35.015217,-16.514572
6001201000000,9.159989,55.002277,42.439617,-17.14836
6001202000000,9.312018,54.751415,42.23507,-16.901361
6001203000000,2.434113,56.33257,46.32117,-17.527082
6001204000000,1.024279,59.035076,51.2219,-16.89281
6001205000000,5.9929757,53.765423,58.602867,-17.670094
6001206000000,0.665552,57.0842,60.966866,-17.219479
6001207000000,5.076542,52.71485,58.110527,-17.489574
6001208000000,3.4203756,61.895287,32.16423,-17.31025
6001209000000,14.817675,54.344837,61.983017,-17.93158
6001210000000,21.388193,61.19232,60.513332,-16.447615
6001211000000,0.1929895,55.921455,41.9844,-17.539995
6001212000000,30.834818,46.625793,42.271454,-16.71697
6001213000000,30.245949,44.84754,47.398182,-17.201342
6001214000000,29.853752,56.18246,50.668022,-18.199053
6001215000000,27.607803,62.401157,59.63266,-16.897806
6001216000000,23.139122,57.97334,56.239494,-17.970484
6001217000000,20.47863,58.486176,55.84597,-17.877663
6001218000000,8.616161,53.397514,59.18363,-17.646107
6001219000000,28.54087,48.768044,38.80115,-14.709641
6001220000000,28.301884,55.229748,34.047775,-18.197693
6001221000000,30.029902,58.158016,39.54536,-16.678885
6001222000000,25.72591,49.72998,40.376774,-16.883717
6001223000000,16.01435,53.68613,34.192547,-16.72878
6001224000000,29.138384,41.447674,33.809692,-17.342155
6001225000000,21.254211,38.46919,35.001198,-16.749384
6001226000000,22.4504,34.420383,33.49266,-17.526442
6001227000000,8.496736,51.47086,42.52412,-17.811907
6001228000000,2.7844357,53.397625,35.695156,-17.651241
6001229000000,4.0538588,60.779675,52.678833,-17.927256
6001230000000,6.014532,61.08713,49.74647,-17.563673
6001231000000,13.554121,41.174458,60.49959,-17.481977
6001232000000,0.54619,62.040382,45.0242,-17.33665
6001233000000,9.006806,58.368656,60.11154,-16.45891
6001233000026,8.980969,58.342113,60.10382,-14.264696
6001234000000,26.60838,32.018173,45.193443,-17.004757
6001235000000,28.15956,41.988598,41.04476,-17.249792
6001236000000,9.799346,52.873024,60.351818,-17.40498
6001237000000,17.30708,51.104355,52.644768,-17.141796
6001238000000,16.276491,61.2287,35.78285,-17.748768
6001239000000,15.618896,62.3515,42.817005,-17.097828
6001240000000,18.21051,53.52659,37.412445,-16.29417
6001241000000,22.08775,51.43355,37.749706,-17.438969
6001242000000,20.991499,51.96298,36.976437,-17.594967
6001243000000,27.878008,41.732327,38.03506,-16.741167
6001244000000,28.51908,37.55852,41.61346,-16.980715
6001245000000,1.1298205,45.337795,32.67548,-17.030031
6001246000000,6.2327414,46.446575,34.226593,-15.978223
6001247000000,3.3788946,49.921005,33.17705,-17.839502
6001248000000,2.6794922,52.774956,34.07596,-17.426725
6001249000000,4.998983,56.029266,40.289303,-17.23335
6001250000000,31.176361,37.718075,39.84101,-17.235533
6001251000000,26.145712,42.556408,43.85988,-12.279448
6001251000020,26.149036,42.56979,43.80978,-14.988775
6001252000000,14.197317,43.026676,58.992653,-15.271989
6001253000000,7.3306184,53.17548,58.900665,-17.435242
6001254000000,11.109746,53.057903,60.30351,-17.741394
6001255000000,17.56973,54.03313,55.52332,-17.290668
6001256000000,22.778797,54.04383,44.923386,-17.094257
6001257000000,18.497164,60.089863,37.61956,-16.483355
6001258000000,25.095915,35.011745,41.422665,-17.568085
6001259000000,20.32619,32.562977,40.67064,-17.20269
6001260000000,5.193907,38.088066,41.572727,-17.526497
6001261000000,5.8346047,35.89557,39.95544,-17.92069
6001262000000,2.0685182,52.30616,33.056835,-13.809734
6001263000000,6.591564,54.954063,57.224995,-17.504128
6001264000000,3.427733,38.663586,59.632202,-17.06534
6001265000000,6.765954,57.59147,59.848957,-17.62072
6001266000000,17.435097,43.300495,45.079163,-17.662539
6001267000000,29.054783,55.648975,56.090347,-16.925644
6001268000000,22.960325,56.040627,57.284294,-17.795338
6001269000000,14.05873,51.992302,54.897514,-15.33412
6001269000022,13.928563,52.01444,54.901558,-15.418577
6001270000000,18.034004,52.77959,44.76803,-18.241837
6001271000000,17.993628,56.767693,50.077633,-17.803282
6001271000017,17.99212,56.766113,50.06478,-15.720748
6001272000000,21.426155,62.25043,43.56567,-17.633764
6001273000000,13.763202,60.49931,35.865253,-17.282269
6001274000000,15.387202,55.020844,35.54475,-16.892332
6001275000000,30.035753,35.97524,39.65882,-17.14796
6001276000000,2.3613937,44.70787,37.702435,-18.028795
6001277000000,5.4412303,34.60128,42.86625,-16.940363
6001278000000,3.5252335,32.0203,43.779106,-16.818275
6001279000000,10.771765,54.26009,34.832016,-17.718796
6001280000000,11.221097,57.545696,38.46271,-17.58342
6001281000000,2.917246,55.021004,56.458405,-17.732325
6001282000000,2.0673962,48.0984,54.78424,-16.502613
6001283000000,1.91294,52.393616,53.43944,-17.30106
6001284000000,25.946415,40.905586,41.12589,-17.804539
6001285000000,24.591663,60.291374,55.133545,-18.005526
6001286000000,20.721857,57.505173,51.336945,-17.24245
6001287000000,6.129007,53.33419,58.45834,-17.636547
6001288000000,15.195372,54.588223,56.566063,-17.622694
6001289000000,26.44564,58.117775,47.51246,-17.04711
6001290000000,29.433714,46.062218,42.527893,-17.174543
6001291000000,9.048048,61.364086,40.584385,-17.03335
6001292000000,28.310312,37.413536,35.835102,-13.744433
6001293000000,27.120686,39.123005,38.63492,-18.147442
6001294000000,28.314394,39.602177,40.36413,-17.51685
6001295000000,5.290227,58.6188,41.84868,-17.918962
6001296000000,4.1927676,56.216625,40.734253,-16.295248
6001297000000,30.855024,36.708096,46.614258,-15.697273
6001298000000,24.180115,36.262558,39.41631,-17.637123
6001299000000,15.555794,40.0386,46.07782,-17.363827
6001300000000,30.851261,41.55601,44.330383,-17.415024
6001301000000,25.828093,39.814663,40.57458,-15.704229
6001302000000,10.92404,49.0661,53.037357,-16.59589
6001303000000,19.120806,44.123165,62.173256,-17.389566
6001304000000,31.176897,52.81983,54.275715,-17.23052
6001305000000,30.654818,52.271713,58.53574,-16.78571
6001306000000,26.97989,59.480198,52.484886,-17.40945
6001307000000,20.514349,56.796787,55.97849,-16.984419
6001308000000,25.554596,53.81483,48.882153,-16.665226
6001309000000,10.606243,56.615513,42.867123,-17.852694
6001310000000,21.235836,61.742332,43.323204,-17.78253
6001311000000,14.845466,58.512596,41.838932,-17.049913
6001312000000,23.18392,50.076668,38.189846,-18.092054
6001313000000,14.792116,60.778584,34.763138,-17.596928
6001314000000,10.025068,53.118042,38.0868,-17.151102
6001315000000,5.4291162,37.75012,41.314133,-15.796492
6001316000000,4.1195445,39.366817,33.71821,-17.613691
6001317000000,4.07311,55.32149,49.12154,-17.540272
6001318000000,10.995066,45.56457,46.64529,-16.033457
6001319000000,11.135629,36.02153,60.74229,-16.33028
6001320000000,13.030411,62.49856,59.749264,-14.752848
6001321000000,4.513496,51.90959,60.17891,-15.896915
6001322000000,6.1459413,55.999294,60.004738,-16.8314
6001323000000,28.667774,31.71613,46.9228,-16.831554
6001324000000,20.074192,32.15134,41.04701,-16.615675
6001325000000,22.328636,32.7586,42.16727,-17.497625
6001326000000,29.26871,59.561146,51.970856,-16.916801
6001327000000,10.00117,61.321735,56.348053,-17.296907
6001328000000,19.064,53.00885,59.640457,-16.775621
6001329000000,14.526152,57.33787,39.008175,-17.034601
6001330000000,20.305218,51.966408,39.585598,-17.158548
6001331000000,24.20486,49.429752,37.539062,-17.850754
6001332000000,23.842443,50.491863,36.729576,-17.225018
6001333000000,23.99516,36.023712,39.53442,-17.18529
6001334000000,12.255031,40.815964,32.33937,-16.65562
6001335000000,10.779403,45.138462,40.673317,-17.133009
6001336000000,3.0496292,50.543945,38.775738,-16.98989
6001337000000,4.31682,32.584442,43.258083,-17.448784
6001338000000,1.7609929,50.865944,36.813427,-16.394384
6001339000000,4.390515,54.214424,52.583805,-16.916864
3002906000000,48.309097,26.418587,29.934486,-17.026035
3002907000000,48.81937,10.381388,30.618189,-16.390839
3002908000000,34.42765,20.974466,25.033852,-16.572704
3002909000000,39.920567,27.363264,0.27810115,-17.239437
3002911000000,35.492783,19.766438,2.9198241,-16.398018
3002912000000,36.565643,19.36517,3.3428009,-16.31455
3002913000000,38.86652,8.179988,0.07740377,-17.280413
3002914000000,43.863308,10.227154,1.7864625,-17.635761
3002915000000,55.08298,0.7171633,1.1080885,-15.180151
3002916000000,46.798252,19.020252,0.37133953,-16.474089
3002917000000,60.36027,8.457045,5.2909594,-16.455465
3002918000000,62.238945,1.159569,9.910951,-16.88367
3002919000000,61.55056,5.762361,28.893879,-16.695154
3002920000000,58.954548,14.636379,20.658585,-14.799755
3002921000000,32.91925,14.025905,22.604021,-17.153502
3002922000000,35.422535,0.24012785,22.868332,-16.947977
3002923000000,37.82779,5.295377,16.462257,-14.264205
3002924000000,35.967525,14.655957,5.5406437,-15.902664
3002925000000,34.846535,20.054958,12.658384,-16.341848
3002926000000,31.678978,26.746445,5.3145933,-15.0214615
3002927000000,34.863293,15.416959,22.606903,-16.612284
3002928000000,58.832783,17.546034,27.98332,-17.110134
3002929000000,58.24274,23.06997,15.471391,-16.557758
3002930000000,33.04126,30.633121,14.858817,-16.167725
3002931000000,44.22928,29.559826,6.7373643,-16.199678
3002932000000,35.71822,0.24674532,18.339643,-17.310211
3002933000000,37.390015,30.386805,20.939508,-16.377754
3002934000000,45.6417,28.646706,15.184742,-16.726568
3002935000000,55.588036,30.958315,26.212814,-16.433517
3002936000000,47.77147,2.2509222,14.61629,-15.758928
3002937000000,52.34536,30.505407,9.996939,-16.454664
3002938000000,50.2598,22.848627,12.82998,-16.609692
3002939000000,44.997215,20.869131,16.24742,-16.583834
3002940000000,51.110283,21.319273,12.282327,-16.843958
3002941000000,55.43019,11.330668,10.242185,-16.550438
3002942000000,54.698227,5.1283607,10.73982,-16.526514
3002943000000,51.140766,15.493668,18.41549,-13.544278
3002944000000,58.492935,11.573628,12.861066,-16.93021
3002945000000,46.831062,7.1858377,15.993666,-17.204216
3002946000000,46.48038,11.69554,12.232557,-16.784246
3002947000000,43.316544,16.427399,16.361975,-17.080738
3002948000000,33.103477,22.001276,5.1007247,-16.738153
3002949000000,42.152393,17.776028,16.712948,-17.047
3002950000000,46.513313,16.353489,26.005987,-17.202171
3002951000000,45.14741,22.529537,20.31764,-17.204697
3002952000000,37.096275,19.087645,21.955778,-17.359276
3002953000000,36.560005,6.5371656,24.189466,-16.95121
3002954000000,54.672913,9.433526,28.180126,-15.925347
3002956000000,53.89913,19.941504,24.549639,-15.332926
3002958000000,50.554577,5.476835,30.407436,-14.595518
3002959000000,34.23051,3.5359144,25.989788,-16.818926
3002960000000,34.809322,23.750088,27.823727,-16.911604
3002961000000,45.257923,22.117498,30.142197,-16.981274
3002962000000,45.71471,18.540672,29.302141,-16.81422
3002963000000,43.403294,22.825832,6.6586227,-15.178923
3002964000000,34.989586,20.081333,2.8739543,-15.661131
7000070000277,5.9311495,13.970241,34.206825,-15.801066
7000070000312,5.647554,13.971973,34.04674,-16.797882
7000070000355,5.8125825,14.010209,34.05554,-16.981632
7000070000397,5.8566275,13.950638,34.11927,-13.618387
7000070000426,5.820297,13.992549,33.97335,-15.594164
7000070000456,5.890907,13.93132,34.14931,-17.33288
7000070000498,5.408771,14.209188,34.091816,-16.219929
7000070000532,5.733308,13.982581,34.06832,-18.299164
7000070000575,5.7454257,14.02046,34.06567,-16.628136
7000070000612,6.017335,13.84258,34.062565,-15.939245
7000070000641,6.0291243,13.910477,34.219036,-16.412237
7000070000672,5.8830194,13.977577,34.047997,-19.64476
7000070000733,5.839716,13.910152,34.133297,-20.383064
7000070000779,5.7372265,13.844474,34.077576,-16.27646
7000070000827,5.6531115,13.999113,34.03282,-18.339586
7000070000874,5.5785747,14.1708355,34.014496,-16.193192
7000070000905,5.300277,13.851012,33.89567,-20.101757
7000070000986,5.367245,13.800883,33.890778,-15.659116
7000070001007,5.2844033,14.233732,34.15512,-20.272951
7000070001054,5.657403,14.364306,34.030956,-19.178207
7000070001092,5.6547217,14.064419,33.908016,-19.864687
7000070001168,5.8343368,13.837016,34.142994,-18.91259
7000070001226,6.016999,13.660497,34.019085,-16.061676
7000070001260,5.524215,14.1492,33.771164,-17.36767
7000070001289,6.136749,13.592535,34.14714,-17.218758
7000070001304,6.143048,13.669363,33.941635,-17.534504
7000070001366,5.87483,13.990661,33.754227,-17.636395
7000070001396,5.980182,13.48373,34.030632,-16.857344
7000071000000,7.595252,2.2400796,36.64055,-22.207253
7000071000345,7.5318975,1.8092493,36.58723,-14.684519
7000071000368,7.4955325,2.0630953,36.880726,-14.962572
7000071000389,7.5644684,2.2391522,36.745052,-18.03677
7000071000431,7.5667996,2.222905,36.72805,-22.51114
7000071000714,7.9919868,2.300566,36.73578,-14.652365
7000071000743,7.5567956,2.3066096,36.80536,-13.722729
7000071000771,7.7058797,1.8760293,36.55507,-14.355871
7000071000791,7.7005734,2.1254356,36.667744,-16.866787
7000071000833,7.703873,2.4407818,36.50339,-20.77985
7000071000911,7.8723884,2.475308,36.47727,-14.495579
7000071000940,7.8795624,2.5409281,36.430603,-14.091242
7000071000965,7.976595,2.6859562,36.299023,-12.841014
7000071000987,7.383676,2.1888225,37.026745,-18.167395
7000071001025,7.6037903,2.5128775,36.994755,-18.624641
7000071001072,7.3876667,1.9431636,36.400906,-17.098204
7000071001105,7.878833,2.3936174,37.093647,-16.786871
7000071001134,7.9047627,2.1709275,36.99442,-17.151112
7000072000000,29.973068,20.149218,49.646553,-21.782574
7000072000156,29.973713,20.082859,49.68697,-15.148553
7000072000195,30.031061,20.151148,49.64912,-17.282564
7000072000238,30.022123,20.162436,49.643448,-18.451647
7000072000294,29.911371,19.9877,49.560997,-16.816244
7000072000328,29.956182,20.222336,49.587017,-19.311932
7000072000377,29.991686,20.21968,49.624462,-21.041784
7000072000544,30.217073,19.987244,49.558064,-20.139185
7000072000617,29.92412,20.077267,49.651146,-19.003136
7000072000651,29.840416,19.960384,49.951126,-17.1201
7000073000000,8.073393,14.259416,52.279186,-22.116688
7000073000263,8.071808,14.24391,52.29173,-19.188875
7000073000321,7.977881,14.382018,52.325794,-14.966294
7000073000355,8.081382,14.235176,52.295628,-19.610474
7000073000403,8.243337,14.208321,52.08419,-16.678207
7000073000438,7.883131,14.406241,52.15353,-15.582131
7000073000467,8.229335,14.117785,52.388714,-16.70721
7000073000494,8.055179,14.25756,52.21432,-16.167576
7000073000519,8.090551,14.184243,52.06866,-17.609425
7000073000558,8.305918,14.191423,51.828964,-21.399748
7000073000626,7.6386766,14.186668,52.326424,-21.076908
7000073000683,7.6252255,14.1282835,52.309513,-13.750556
7000073000711,8.3638525,13.97258,51.79056,-17.949802
7000073000753,8.227459,14.264795,51.73688,-16.531565
7000074000000,28.447828,3.9368572,48.951294,-21.87337
7000074000310,28.388426,3.882897,48.826397,-16.046877
7000074000351,28.393648,3.9443433,48.907364,-15.218024
7000074000380,28.22476,3.667947,48.643265,-15.41466
7000074000409,28.433142,3.928308,48.94792,-17.765005
7000074000451,28.478912,3.9289978,48.942276,-17.539242
7000074000492,28.321812,4.1486473,48.843044,-15.788196
7000074000519,28.59378,4.019339,48.976387,-15.073421
7000074000558,28.569021,4.034278,48.62458,-19.955616
7000074000609,28.446543,4.0486965,48.783356,-19.553986
7000074000657,28.687641,3.9736197,48.89701,-18.753569
7000074000699,28.52456,3.8181453,48.928715,-20.74225
7000074000801,28.528492,3.817078,48.91469,-15.483057
7000074000827,28.46763,3.8156416,48.920376,-12.271321
7000074000846,28.517698,3.9901688,48.965294,-18.31643
7000074000886,28.57476,4.151714,48.85825,-16.02352
7000074000905,28.11794,4.176061,48.984818,-18.229876
7000075000000,1.6228037,23.102333,61.385147,-20.560003
7000075000156,1.6117934,23.052765,61.357777,-15.567219
7000075000186,1.6342596,23.121376,61.386032,-15.893793
7000075000215,1.3072048,23.009697,60.688053,-14.624321
7000075000245,1.7283912,23.079084,61.28958,-17.003223
7000075000284,1.6286074,23.070156,61.484715,-15.800896
7000075000315,1.6580216,22.992197,61.4507,-16.833418
7000075000355,1.6090051,23.149994,61.388275,-17.991892
7000075000396,1.2580376,22.994196,61.355373,-16.46228
7000075000420,1.4820012,23.017282,61.532585,-17.495157
7000075000451,1.6270168,23.091007,61.395954,-20.328585
7000075000497,1.6791763,23.071896,61.44132,-18.325434
7000075000538,1.8646793,23.006525,61.691162,-21.340696
7000075000607,1.2549232,23.100891,61.07225,-19.6304
6001340000000,2.8430862,58.686325,54.386196,-17.134323
6001341000000,3.2703407,59.359135,55.274788,-17.42218
6001342000000,0.92474616,50.625008,59.793926,-17.16374
6001343000000,4.3642454,41.99745,61.9814,-17.548248
6001344000000,7.380813,43.19627,46.158813,-16.763178
6001345000000,11.133137,39.859024,49.21404,-16.56011
6001346000000,9.48782,33.49864,59.2473,-17.45968
6001347000000,15.914633,62.342052,43.78304,-17.90883
6001348000000,30.447084,43.94399,40.440845,-16.562181
6001349000000,29.53956,37.413353,44.93611,-15.492366
6001350000000,26.091745,32.478146,44.05774,-17.847994
6001351000000,29.892761,46.75693,42.39108,-17.297405
6001352000000,29.048159,59.66275,58.158215,-17.820162
6001353000000,17.35848,58.92901,57.199703,-13.606513
6001354000000,15.324662,52.417114,56.487053,-17.629246
6001355000000,18.616156,53.68906,51.209736,-17.180805
6001356000000,14.044367,54.13844,43.637756,-17.947107
6001356000034,14.043262,54.23465,43.724205,-15.96264
6001357000000,29.90693,57.719273,40.09029,-16.889828
6001358000000,29.495707,42.792183,33.275505,-16.953236
6001359000000,5.84805,35.904736,40.89975,-17.731298
6001360000000,5.4963055,46.5909,34.733612,-17.362371
6001361000000,1.0703193,52.644543,34.025654,-17.15128
6001362000000,1.7128311,55.59269,47.403034,-17.563574
6001363000000,5.374967,59.558018,44.433784,-17.321333
6001364000000,4.3948455,59.831875,48.780098,-17.2963
6001365000000,1.9925077,55.549355,58.2442,-15.272871
6001366000000,7.7762084,42.351795,46.11565,-17.197464
6001367000000,9.287942,47.876534,47.9573,-16.581583
6001368000000,12.8208065,32.000553,52.89316,-18.063768
6001369000000,6.719055,59.22956,58.96087,-17.140703
6001370000000,6.721634,51.8413,62.189514,-15.350414
6001371000000,0.7788034,55.745106,31.361853,-16.720623
6001372000000,30.879267,46.898514,42.120636,-17.572992
6001373000000,31.154902,44.18959,41.40049,-16.885712
6001374000000,30.172665,41.569515,37.285088,-16.601023
6001375000000,24.668106,35.51889,39.41464,-17.188961
6001376000000,15.403869,42.2983,50.361473,-17.266104
6001377000000,23.015648,59.99866,58.323204,-16.998564
6001378000000,16.03845,54.484524,48.34371,-17.298248
6001379000000,25.322044,61.10037,49.34397,-17.404278
6001380000000,29.478071,52.519466,45.68277,-17.790152
6001381000000,30.468002,49.793972,43.49499,-18.053778
6001382000000,30.573706,50.6843,32.350895,-14.719264
6001383000000,27.843243,33.497955,38.735016,-17.789719
6001384000000,28.600803,35.947426,42.401524,-17.215574
